source	age	pdens
IntChron	33800	4.706957755399466
IntChron	33700	4.6130337666963355
IntChron	33600	4.489793194121517
IntChron	33500	4.452483626106125
IntChron	33400	4.420495652497047
IntChron	33300	4.378958182759658
IntChron	33200	4.382890959335758
IntChron	33100	4.3241515964346515
IntChron	33000	4.153253497457575
IntChron	32900	4.026955420656911
IntChron	32800	3.9756976667056914
IntChron	32700	3.9696496667893304
IntChron	32600	3.9745838106652913
IntChron	32500	3.993146959265272
IntChron	32400	3.991912667403059
IntChron	32300	3.964705479484647
IntChron	32200	3.942044542149942
IntChron	32100	3.9836426920583583
IntChron	32000	4.109508366702173
IntChron	31900	4.411757304591953
IntChron	31800	5.0282012817459165
IntChron	31700	6.107423826760744
IntChron	31600	7.377898821463787
IntChron	31500	8.218254621695557
IntChron	31400	8.522566999998153
IntChron	31300	9.187555601127391
IntChron	31200	10.240448134406943
IntChron	31100	10.774149793400658
IntChron	31000	11.016795550112324
IntChron	30900	10.546948650565124
IntChron	30800	9.75096960344696
IntChron	30700	9.22740188636451
IntChron	30600	9.242475937663832
IntChron	30500	9.326865451792838
IntChron	30400	9.146580563205193
IntChron	30300	9.338498546836464
IntChron	30200	9.772572917739748
IntChron	30100	10.511924356300833
IntChron	30000	10.41938657500742
IntChron	29900	8.894028188889717
IntChron	29800	7.394175360440454
IntChron	29700	6.740465839181383
IntChron	29600	6.221863191357154
IntChron	29500	5.808996778791796
IntChron	29400	5.75257032965016
IntChron	29300	5.455465513184452
IntChron	29200	3.6215528016157448
IntChron	29100	3.427945099814981
IntChron	29000	3.323236020835208
IntChron	28900	3.2401747420296325
IntChron	28800	3.058354522496541
IntChron	28700	2.7142621754004423
IntChron	28600	2.731789704706737
IntChron	28500	2.820607104864632
IntChron	28400	2.851223990879589
IntChron	28300	2.9117017826285063
IntChron	28200	2.98596601374044
IntChron	28100	3.056497831384897
IntChron	28000	3.2097697164022847
IntChron	27900	3.714662516735604
IntChron	27800	4.828681744382271
IntChron	27700	4.4487676047920814
IntChron	27600	4.455267367407596
IntChron	27500	4.511470660539056
IntChron	27400	4.689988254572384
IntChron	27300	6.055010666440504
IntChron	27200	6.550063954083702
IntChron	27100	4.1024434178378515
IntChron	27000	3.2760573735214127
IntChron	26900	2.871325539251861
IntChron	26800	2.8193311179264824
IntChron	26700	2.960024402978913
IntChron	26600	2.9038380792172354
IntChron	26500	2.9477049606482355
IntChron	26400	2.9459337060874273
IntChron	26300	2.460038729420348
IntChron	26200	2.3583757764207087
IntChron	26100	2.354130234707916
IntChron	26000	2.1727468115030244
IntChron	25900	2.0793277192628303
IntChron	25800	2.2635774867525327
IntChron	25700	2.436537244992546
IntChron	25600	2.4794769164312025
IntChron	25500	2.6155521774785107
IntChron	25400	2.559705893820286
IntChron	25300	2.706968109398235
IntChron	25200	2.709226633375013
IntChron	25100	2.77469168964583
IntChron	25000	3.074932724969923
IntChron	24900	3.7846658944061624
IntChron	24800	4.064468497831437
IntChron	24700	4.2940804165675885
IntChron	24600	4.608815563877717
IntChron	24500	4.735612760066594
IntChron	24400	4.769769313123549
IntChron	24300	4.896583788156735
IntChron	24200	5.387734480047117
IntChron	24100	5.622890989690269
IntChron	24000	5.8013064686573035
IntChron	23900	6.426000918274108
IntChron	23800	7.738100459772262
IntChron	23700	3.1051721574415057
IntChron	23600	3.008615349076278
IntChron	23500	4.257657440937264
IntChron	23400	3.3143070537512416
IntChron	23300	2.793729790168757
IntChron	23200	3.3244016459969163
IntChron	23100	4.756380274100441
IntChron	23000	7.968659444090608
IntChron	22900	6.704565423210041
IntChron	22800	5.745627765671989
IntChron	22700	5.7118679413553926
IntChron	22600	5.804095314897043
IntChron	22500	6.5457799230000555
IntChron	22400	7.68964200887784
IntChron	22300	5.38537953496871
IntChron	22200	4.335927954954568
IntChron	22100	4.2036360562356485
IntChron	22000	4.086325007233618
IntChron	21900	4.249029071800245
IntChron	21800	4.009082968979283
IntChron	21700	3.4589813050238143
IntChron	21600	3.402522367557286
IntChron	21500	3.4782986609036373
IntChron	21400	3.294901603911008
IntChron	21300	3.3345034755449943
IntChron	21200	3.2929334284881584
IntChron	21100	3.088457858262317
IntChron	21000	2.4262216564762604
IntChron	20900	1.3443250329320156
IntChron	20800	1.8227824339574583
IntChron	20700	2.219530102176829
IntChron	20600	2.284648008419374
IntChron	20500	1.7586952778044913
IntChron	20400	2.161279070540234
IntChron	20300	3.0055761058316226
IntChron	20200	3.730712957454199
IntChron	20100	3.4146988514808143
IntChron	20000	2.786534493635753
IntChron	19900	2.4001834203728523
IntChron	19800	3.808805047883659
IntChron	19700	3.541558308806034
IntChron	19600	4.687373206933763
IntChron	19500	4.798711737696703
IntChron	19400	4.506531780142731
IntChron	19300	5.029583424063714
IntChron	19200	5.5251853531858055
IntChron	19100	6.803817377709203
IntChron	19000	6.491182199780478
IntChron	18900	5.97732444771184
IntChron	18800	5.3925936425305485
IntChron	18700	5.388858645434425
IntChron	18600	3.7386889509846246
IntChron	18500	3.569989983952476
IntChron	18400	3.9748029894172383
IntChron	18300	3.9330036896014575
IntChron	18200	11.928818110499025
IntChron	18100	7.663982665297639
IntChron	18000	7.038744630553946
IntChron	17900	6.178773299111687
IntChron	17800	4.531022551816557
IntChron	17700	3.680368989713382
IntChron	17600	3.704657498386118
IntChron	17500	3.488514565780909
IntChron	17400	4.295023642392801
IntChron	17300	5.188578112775883
IntChron	17200	5.370417621216423
IntChron	17100	5.624961258587599
IntChron	17000	5.3873890829454885
IntChron	16900	4.024897112427692
IntChron	16800	3.3222583718821155
IntChron	16700	3.038086770343414
IntChron	16600	3.1824080382040845
IntChron	16500	4.0505108284640565
IntChron	16400	4.8769625066437445
IntChron	16300	5.705469273955112
IntChron	16200	5.7583151577991725
IntChron	16100	5.7794512417405635
IntChron	16000	7.251315000239429
IntChron	15900	9.900612951431487
IntChron	15800	12.639218172535466
IntChron	15700	16.04611252404359
IntChron	15600	17.4531757037248
IntChron	15500	14.66437956104359
IntChron	15400	13.258852733494498
IntChron	15300	12.616643287066404
IntChron	15200	14.29242049001551
IntChron	15100	19.408510213954475
IntChron	15000	22.21142523218806
IntChron	14900	19.766057231579325
IntChron	14800	17.85061977766116
IntChron	14700	18.128685782854863
IntChron	14600	18.17401627244971
IntChron	14500	17.60254434903566
IntChron	14400	17.604846108008214
IntChron	14300	18.5647473226267
IntChron	14200	19.292020553074227
IntChron	14100	21.897919968208267
IntChron	14000	19.985111529400584
IntChron	13900	20.987303212573792
IntChron	13800	20.017824667230435
IntChron	13700	23.60233090239565
IntChron	13600	21.61086628762548
IntChron	13500	20.188676280933535
IntChron	13400	16.423291882416002
IntChron	13300	14.928310087363542
IntChron	13200	14.097631243331833
IntChron	13100	25.03217910642831
IntChron	13000	32.33943744109801
IntChron	12900	31.550318003968115
IntChron	12800	33.24994416914794
IntChron	12700	28.745385272847756
IntChron	12600	24.12051783827386
IntChron	12500	22.540403811732375
IntChron	12400	16.914583087174424
IntChron	12300	20.577843475290276
IntChron	12200	21.96939907360468
IntChron	12100	16.37828414589049
IntChron	12000	14.25176237613849
IntChron	11900	14.458023510304068
IntChron	11800	15.571710072578677
IntChron	11700	15.620286440781031
IntChron	11600	17.72632190814145
IntChron	11500	17.228739556074785
IntChron	11400	18.304731058459915
IntChron	11300	18.353617629783564
IntChron	11200	16.410020771528014
IntChron	11100	15.547618261828706
IntChron	11000	15.401947049391747
IntChron	10900	15.330240637415072
IntChron	10800	14.940932250137651
IntChron	10700	16.508844297881815
IntChron	10600	19.05320227862045
IntChron	10500	24.538367714560746
IntChron	10400	22.998820137552944
IntChron	10300	24.163939317569422
IntChron	10200	25.158709880206075
IntChron	10100	14.897974714889727
IntChron	10000	16.648518467860942
IntChron	9900	14.0477386027817
IntChron	9800	13.56436365374081
IntChron	9700	15.050239758269948
IntChron	9600	20.530557941476832
IntChron	9500	32.33211319043542
IntChron	9400	22.000313591548668
IntChron	9300	21.631020140014456
IntChron	9200	18.407707839242732
IntChron	9100	17.802540917493623
IntChron	9000	18.801063260697024
IntChron	8900	17.76547276662443
IntChron	8800	17.87903133980538
IntChron	8700	18.454775637273123
IntChron	8600	20.176562866830764
IntChron	8500	30.21688340682064
IntChron	8400	27.32300057271732
IntChron	8300	21.677844460611443
IntChron	8200	21.299967415399944
IntChron	8100	27.419332393020035
IntChron	8000	35.44275766141597
IntChron	7900	26.48185568164099
IntChron	7800	20.993536046115967
IntChron	7700	26.465613953968987
IntChron	7600	36.046177476697295
IntChron	7500	43.26844347043886
IntChron	7400	34.33691285097922
IntChron	7300	39.773777207623134
IntChron	7200	49.492132155130875
IntChron	7100	56.913604779805254
IntChron	7000	48.53868206953621
IntChron	6900	45.26858889938474
IntChron	6800	61.205645658151234
IntChron	6700	64.48749282541542
IntChron	6600	53.809113189584664
IntChron	6500	59.98661715738642
IntChron	6400	76.62765685689176
IntChron	6300	62.19008774558171
IntChron	6200	75.97692531268235
IntChron	6100	53.371644998027385
IntChron	6000	52.468767315154935
IntChron	5900	92.48877749733164
IntChron	5800	107.7003607771527
IntChron	5700	121.5461171087087
IntChron	5600	118.44435441821727
IntChron	5500	193.12822878275475
IntChron	5400	182.3627789254178
IntChron	5300	109.31501885694738
IntChron	5200	109.59620350233668
IntChron	5100	103.20826073913796
IntChron	5000	115.84126980256332
IntChron	4900	165.10896550198714
IntChron	4800	120.55430083312343
IntChron	4700	131.94556479034446
IntChron	4600	108.89967512904668
IntChron	4500	109.6582876354341
IntChron	4400	77.26411159567812
IntChron	4300	77.559830401077
IntChron	4200	68.99760899656435
IntChron	4100	78.73084164961837
IntChron	4000	104.73771066877204
IntChron	3900	166.88439453628402
IntChron	3800	140.73036843359452
IntChron	3700	130.6732455608445
IntChron	3600	88.19620083882474
IntChron	3500	118.7817057226663
IntChron	3400	198.94312924740913
IntChron	3300	185.78994024686608
IntChron	3200	122.35637763105434
IntChron	3100	108.50293629297516
IntChron	3000	98.80968700379454
IntChron	2900	119.4936782461456
IntChron	2800	152.58861004810603
IntChron	2700	125.95781353211228
IntChron	2600	85.17682921506973
IntChron	2500	99.33223479068516
IntChron	2400	96.76513104106849
IntChron	2300	118.99401769417034
IntChron	2200	139.65540843839074
IntChron	2100	117.8654923722293
IntChron	2000	111.16227178648926
IntChron	1900	118.77319393431712
IntChron	1800	125.07606991564968
IntChron	1700	108.75671801928918
IntChron	1600	133.25421508997752
IntChron	1500	182.8024070141095
IntChron	1400	162.60267173298885
IntChron	1300	160.80201738803774
IntChron	1200	232.42700165461315
IntChron	1100	211.6190008347604
IntChron	1000	205.96177417405931
IntChron	900	157.50959508428107
IntChron	800	163.08534472966133
IntChron	700	216.87653431895345
IntChron	600	270.1947812489134
IntChron	500	209.32218977636947
IntChron	400	176.0197672004804
IntChron	300	102.3349229045775
IntChron	200	105.69687062547042
IntChron	100	132.33523456066828
IntChron	0	99.71602122059036
p3k14c	55000	2.395561159401908
p3k14c	54900	2.3635526162403835
p3k14c	54800	2.3376268482522287
p3k14c	54700	2.316190054708619
p3k14c	54600	2.297890815676658
p3k14c	54500	2.2824035768927087
p3k14c	54400	2.2683384652982546
p3k14c	54300	2.2549999101779323
p3k14c	54200	2.2414046744980403
p3k14c	54100	2.226339913292718
p3k14c	54000	2.2107752124467464
p3k14c	53900	2.193840180788484
p3k14c	53800	2.1767976373013647
p3k14c	53700	2.161591952199719
p3k14c	53600	2.1511430027415632
p3k14c	53500	2.149634436129623
p3k14c	53400	2.1584991150723623
p3k14c	53300	2.1755596321764044
p3k14c	53200	2.1960873488619623
p3k14c	53100	2.2131122506743264
p3k14c	53000	2.217230063586138
p3k14c	52900	2.202331342968314
p3k14c	52800	2.1753488077973016
p3k14c	52700	2.149467361097246
p3k14c	52600	2.1362206360289195
p3k14c	52500	2.1441837175679597
p3k14c	52400	2.1746580045218287
p3k14c	52300	2.2231891785282896
p3k14c	52200	2.2807167995936255
p3k14c	52100	2.33954411306656
p3k14c	52000	2.3943238157919273
p3k14c	51900	2.440695371569814
p3k14c	51800	2.480363536217451
p3k14c	51700	2.511836130291512
p3k14c	51600	2.5373801501855744
p3k14c	51500	2.557690499950367
p3k14c	51400	2.5732147851337497
p3k14c	51300	2.5863280031522233
p3k14c	51200	2.5951200279525755
p3k14c	51100	2.6005594940448207
p3k14c	51000	2.605870698477203
p3k14c	50900	2.6135637438230908
p3k14c	50800	2.6261413989487963
p3k14c	50700	2.644440048286598
p3k14c	50600	2.6689979265591277
p3k14c	50500	2.7012012514832446
p3k14c	50400	2.7357404723748524
p3k14c	50300	2.7726474787555553
p3k14c	50200	2.8262214002303865
p3k14c	50100	2.903482921781434
p3k14c	50000	2.9994779353176444
p3k14c	49900	3.1098489970488052
p3k14c	49800	3.2172479738426407
p3k14c	49700	3.3078022853756206
p3k14c	49600	3.3751533172111428
p3k14c	49500	3.41687035367415
p3k14c	49400	3.4314527838677304
p3k14c	49300	3.4339256595124037
p3k14c	49200	3.4476280795463468
p3k14c	49100	3.4852846462204123
p3k14c	49000	3.55371437901141
p3k14c	48900	3.6502956631974537
p3k14c	48800	3.7647940880634176
p3k14c	48700	3.8840581967107255
p3k14c	48600	3.995596130652263
p3k14c	48500	4.094216421113833
p3k14c	48400	4.181524697855684
p3k14c	48300	4.27152804641808
p3k14c	48200	4.37102454180166
p3k14c	48100	4.48700076574726
p3k14c	48000	4.616224547822596
p3k14c	47900	4.755023910402267
p3k14c	47800	4.903252199555968
p3k14c	47700	5.033521285595208
p3k14c	47600	5.1363910741710965
p3k14c	47500	5.230195333441306
p3k14c	47400	5.318437821576762
p3k14c	47300	5.40022616257626
p3k14c	47200	5.4657095162399845
p3k14c	47100	5.529771261640723
p3k14c	47000	5.648992188744969
p3k14c	46900	5.826197196800534
p3k14c	46800	6.04711646554614
p3k14c	46700	6.281463564261849
p3k14c	46600	6.449960911343357
p3k14c	46500	6.508046569249612
p3k14c	46400	6.545205127878986
p3k14c	46300	6.650615709667589
p3k14c	46200	6.867458383759251
p3k14c	46100	7.225335626622225
p3k14c	46000	7.728228934975866
p3k14c	45900	8.255571427255692
p3k14c	45800	8.60369445602721
p3k14c	45700	8.809851059808745
p3k14c	45600	8.982029273118757
p3k14c	45500	9.188195227202035
p3k14c	45400	9.39823801224396
p3k14c	45300	9.573160380546984
p3k14c	45200	9.715589623110004
p3k14c	45100	9.879851353140989
p3k14c	45000	10.08918995761369
p3k14c	44900	10.346727751025828
p3k14c	44800	10.645315362712823
p3k14c	44700	11.039153547634337
p3k14c	44600	11.560001790791956
p3k14c	44500	12.109712500644015
p3k14c	44400	12.560491959130438
p3k14c	44300	12.98080056510434
p3k14c	44200	13.451307130427372
p3k14c	44100	14.003649891489788
p3k14c	44000	14.646939740265312
p3k14c	43900	15.245281703950514
p3k14c	43800	15.66509327261978
p3k14c	43700	15.749548043797356
p3k14c	43600	15.573835780402124
p3k14c	43500	15.426297538936716
p3k14c	43400	15.805665241825436
p3k14c	43300	16.601884788629036
p3k14c	43200	17.610682283693844
p3k14c	43100	18.781342879470085
p3k14c	43000	20.147121753450268
p3k14c	42900	21.916710468415097
p3k14c	42800	24.00005916671032
p3k14c	42700	26.115341451832755
p3k14c	42600	28.08621151446273
p3k14c	42500	30.28231783234478
p3k14c	42400	32.45524920492197
p3k14c	42300	33.477916627126255
p3k14c	42200	33.370902003518935
p3k14c	42100	31.88340162742555
p3k14c	42000	29.57615754604888
p3k14c	41900	27.407983778879387
p3k14c	41800	26.028666465683106
p3k14c	41700	25.37314101832398
p3k14c	41600	25.09627764045608
p3k14c	41500	24.849931058371528
p3k14c	41400	24.56457279830512
p3k14c	41300	24.29306448611668
p3k14c	41200	23.84929734498156
p3k14c	41100	23.275930313511545
p3k14c	41000	22.880829244822724
p3k14c	40900	22.75816270952404
p3k14c	40800	22.75980965763797
p3k14c	40700	22.77321729976477
p3k14c	40600	22.816369922783373
p3k14c	40500	22.985952096652447
p3k14c	40400	23.2175839394724
p3k14c	40300	23.35526157209261
p3k14c	40200	23.41447199847329
p3k14c	40100	23.464498583699825
p3k14c	40000	23.459448966360217
p3k14c	39900	23.29741132512432
p3k14c	39800	23.039948900292565
p3k14c	39700	22.739342969230485
p3k14c	39600	22.494709383723603
p3k14c	39500	22.363329558898386
p3k14c	39400	22.32383495420023
p3k14c	39300	22.21527780966828
p3k14c	39200	21.653666157340787
p3k14c	39100	20.645977240390597
p3k14c	39000	19.93100075434732
p3k14c	38900	19.63303009299867
p3k14c	38800	19.50104230544846
p3k14c	38700	19.43397380058089
p3k14c	38600	19.365619065658095
p3k14c	38500	19.23143869910417
p3k14c	38400	19.108906590582503
p3k14c	38300	19.10234345348023
p3k14c	38200	19.177938180331815
p3k14c	38100	19.268136910472915
p3k14c	38000	19.302306090497616
p3k14c	37900	19.257316565862503
p3k14c	37800	19.27969369247807
p3k14c	37700	19.63039940921797
p3k14c	37600	20.742115336499463
p3k14c	37500	22.32173601506029
p3k14c	37400	23.272742348281575
p3k14c	37300	23.837950615407586
p3k14c	37200	24.574410232447033
p3k14c	37100	25.72373652907568
p3k14c	37000	27.317567581319885
p3k14c	36900	29.10643309308014
p3k14c	36800	30.646144925613545
p3k14c	36700	31.75506989626629
p3k14c	36600	32.94949178560759
p3k14c	36500	34.572707389998975
p3k14c	36400	36.57378639942892
p3k14c	36300	38.43739509669046
p3k14c	36200	38.95285229042288
p3k14c	36100	37.74753703223443
p3k14c	36000	36.26892792917976
p3k14c	35900	35.35442390617703
p3k14c	35800	34.89099691099766
p3k14c	35700	34.29044139775889
p3k14c	35600	33.52937605755099
p3k14c	35500	32.70008658343547
p3k14c	35400	31.67927446247616
p3k14c	35300	30.66000810550429
p3k14c	35200	29.939362469968952
p3k14c	35100	29.73548369650699
p3k14c	35000	29.76829773689284
p3k14c	34900	29.767335674172298
p3k14c	34800	29.878537618669803
p3k14c	34700	30.686315470773888
p3k14c	34600	31.922718317702714
p3k14c	34500	32.180335295540864
p3k14c	34400	31.304066863098488
p3k14c	34300	29.91784715599804
p3k14c	34200	28.297195734635636
p3k14c	34100	26.82700200267544
p3k14c	34000	25.620382004664116
p3k14c	33900	24.63332772669417
p3k14c	33800	23.718455396924252
p3k14c	33700	22.885780259894684
p3k14c	33600	22.54562538118388
p3k14c	33500	22.510025516781504
p3k14c	33400	22.48864825106506
p3k14c	33300	22.553606469845136
p3k14c	33200	22.703674967528418
p3k14c	33100	22.845602908176975
p3k14c	33000	23.15329295869104
p3k14c	32900	23.70036180098588
p3k14c	32800	24.319306041227932
p3k14c	32700	24.62553366585922
p3k14c	32600	24.45367881203907
p3k14c	32500	24.07529042291069
p3k14c	32400	23.968063133129867
p3k14c	32300	24.16948975531805
p3k14c	32200	24.945056619894988
p3k14c	32100	25.90814259087794
p3k14c	32000	26.882656751695688
p3k14c	31900	28.129100055185926
p3k14c	31800	29.911244129246885
p3k14c	31700	32.14806931688397
p3k14c	31600	34.42889553397228
p3k14c	31500	36.0749345578246
p3k14c	31400	36.727339399319696
p3k14c	31300	39.03225045616268
p3k14c	31200	48.815204507414165
p3k14c	31100	57.85883898380093
p3k14c	31000	46.54892514952131
p3k14c	30900	40.54985307876262
p3k14c	30800	36.652091020177714
p3k14c	30700	35.199237562261125
p3k14c	30600	35.23655782982744
p3k14c	30500	35.41090605305659
p3k14c	30400	35.153769929026865
p3k14c	30300	36.54427644201475
p3k14c	30200	37.82742792673657
p3k14c	30100	38.662231033525934
p3k14c	30000	38.59300754492016
p3k14c	29900	31.51737535935853
p3k14c	29800	27.124746324923944
p3k14c	29700	26.16223629053265
p3k14c	29600	25.6698097719987
p3k14c	29500	25.47286973835042
p3k14c	29400	25.527085814068837
p3k14c	29300	25.590025637854172
p3k14c	29200	28.81148388431517
p3k14c	29100	29.268286117136213
p3k14c	29000	29.239523508369903
p3k14c	28900	29.055400605209527
p3k14c	28800	28.542994815584485
p3k14c	28700	27.430864399643728
p3k14c	28600	26.166443414863195
p3k14c	28500	25.503915054938997
p3k14c	28400	25.378605162344854
p3k14c	28300	25.406889420882152
p3k14c	28200	25.93394076116859
p3k14c	28100	26.505925328629367
p3k14c	28000	27.64543522946364
p3k14c	27900	30.56454326642848
p3k14c	27800	35.06083258998762
p3k14c	27700	34.40224277096426
p3k14c	27600	32.481033977800315
p3k14c	27500	32.53599869691625
p3k14c	27400	32.56379385799569
p3k14c	27300	34.88803416105846
p3k14c	27200	34.08057261657297
p3k14c	27100	29.66549067987846
p3k14c	27000	25.95368821055457
p3k14c	26900	22.53940895545532
p3k14c	26800	21.456170575215097
p3k14c	26700	22.462756873796604
p3k14c	26600	22.785152376007535
p3k14c	26500	22.563046750410304
p3k14c	26400	21.73440187105218
p3k14c	26300	23.006385553987823
p3k14c	26200	23.80141665380574
p3k14c	26100	23.67393680764637
p3k14c	26000	25.164623090212345
p3k14c	25900	26.251068811233317
p3k14c	25800	26.02542959025853
p3k14c	25700	24.039953380644462
p3k14c	25600	24.34365897370302
p3k14c	25500	25.055828670744372
p3k14c	25400	24.759669530115342
p3k14c	25300	25.822673990265496
p3k14c	25200	26.971237117813946
p3k14c	25100	27.08504185275279
p3k14c	25000	27.003007272590335
p3k14c	24900	26.856052240048655
p3k14c	24800	26.80500749584868
p3k14c	24700	26.704782832371528
p3k14c	24600	26.543131556752012
p3k14c	24500	27.142501563423306
p3k14c	24400	27.33192145253363
p3k14c	24300	28.01325453456206
p3k14c	24200	29.59614182680457
p3k14c	24100	30.258283162021968
p3k14c	24000	30.493090981431724
p3k14c	23900	31.031561933758383
p3k14c	23800	35.508615974269844
p3k14c	23700	29.70025706797291
p3k14c	23600	29.533894488960048
p3k14c	23500	32.556728747616084
p3k14c	23400	30.021831982818885
p3k14c	23300	29.544542056266007
p3k14c	23200	31.18287515845788
p3k14c	23100	33.69210826914966
p3k14c	23000	39.73768316500735
p3k14c	22900	31.792599602558756
p3k14c	22800	28.586190953867305
p3k14c	22700	28.492400869459356
p3k14c	22600	28.818984512536137
p3k14c	22500	31.0591545604058
p3k14c	22400	31.99384525693705
p3k14c	22300	26.93652712816846
p3k14c	22200	25.441859516845977
p3k14c	22100	24.92595017782398
p3k14c	22000	24.70919339425681
p3k14c	21900	24.203283851922095
p3k14c	21800	22.75170157645716
p3k14c	21700	21.5073836230265
p3k14c	21600	21.4031871817365
p3k14c	21500	21.53325691734633
p3k14c	21400	20.967443778292797
p3k14c	21300	20.079184305318623
p3k14c	21200	20.12672852231159
p3k14c	21100	20.566305404577196
p3k14c	21000	21.333233288312204
p3k14c	20900	21.89778115820125
p3k14c	20800	23.176329228487766
p3k14c	20700	24.096224114592243
p3k14c	20600	24.477875135473635
p3k14c	20500	25.555841116311637
p3k14c	20400	24.017964587347414
p3k14c	20300	22.37373890517487
p3k14c	20200	21.42147042877828
p3k14c	20100	21.62229125044256
p3k14c	20000	22.354369602027223
p3k14c	19900	23.37270823126612
p3k14c	19800	22.865327902952885
p3k14c	19700	22.873756920272005
p3k14c	19600	23.56890073394268
p3k14c	19500	27.239824132465795
p3k14c	19400	27.934227043784475
p3k14c	19300	28.228810569997503
p3k14c	19200	28.54622389552847
p3k14c	19100	33.168728665061096
p3k14c	19000	39.20177127053985
p3k14c	18900	46.00208095103129
p3k14c	18800	47.001869759576394
p3k14c	18700	40.5884261674336
p3k14c	18600	39.45080561572716
p3k14c	18500	39.32877326049765
p3k14c	18400	34.470423913034836
p3k14c	18300	40.70525883883098
p3k14c	18200	55.705796594439185
p3k14c	18100	44.085159094118225
p3k14c	18000	42.01763984224669
p3k14c	17900	40.34813441985942
p3k14c	17800	38.6481645245195
p3k14c	17700	38.169168205851065
p3k14c	17600	38.13457050897583
p3k14c	17500	38.34150134575295
p3k14c	17400	42.75225499826486
p3k14c	17300	49.82274718946187
p3k14c	17200	50.38800863011332
p3k14c	17100	51.06814746120848
p3k14c	17000	52.295915294892
p3k14c	16900	47.7831808261399
p3k14c	16800	45.5517141946354
p3k14c	16700	44.251925821268934
p3k14c	16600	43.47579987341973
p3k14c	16500	43.76301493175848
p3k14c	16400	44.63268344172567
p3k14c	16300	45.99726524612933
p3k14c	16200	46.475380344407654
p3k14c	16100	46.64691259612961
p3k14c	16000	47.91069687528408
p3k14c	15900	51.47740786079295
p3k14c	15800	55.71233668967107
p3k14c	15700	60.53236021939749
p3k14c	15600	65.2940217877839
p3k14c	15500	68.73818219978529
p3k14c	15400	69.70054668977933
p3k14c	15300	72.54697433083086
p3k14c	15200	76.21541786471742
p3k14c	15100	83.74649788203894
p3k14c	15000	86.87456020222058
p3k14c	14900	81.24395016326132
p3k14c	14800	82.0338363168159
p3k14c	14700	80.49724637977029
p3k14c	14600	79.2763149393145
p3k14c	14500	80.09742557065597
p3k14c	14400	81.9062756010792
p3k14c	14300	93.97025225520672
p3k14c	14200	103.81624213930677
p3k14c	14100	129.16495040674616
p3k14c	14000	114.25064432220918
p3k14c	13900	114.88880986806448
p3k14c	13800	116.7460462734121
p3k14c	13700	117.68595761640476
p3k14c	13600	119.25397394842382
p3k14c	13500	130.85787697212533
p3k14c	13400	133.1651520072765
p3k14c	13300	126.32324596691171
p3k14c	13200	131.3817001065938
p3k14c	13100	181.5904606801547
p3k14c	13000	167.75829653648483
p3k14c	12900	168.38900028199774
p3k14c	12800	247.0645028541412
p3k14c	12700	223.91372944118783
p3k14c	12600	144.94953744207152
p3k14c	12500	154.80216180129025
p3k14c	12400	116.2180120739638
p3k14c	12300	119.8741206902591
p3k14c	12200	122.39713372662804
p3k14c	12100	116.23302378507329
p3k14c	12000	125.73832686466984
p3k14c	11900	150.0726445643601
p3k14c	11800	147.6817638761466
p3k14c	11700	141.8434905050755
p3k14c	11600	155.9989177535197
p3k14c	11500	150.81455658728294
p3k14c	11400	163.0211249387918
p3k14c	11300	211.06586351896885
p3k14c	11200	236.237326487294
p3k14c	11100	179.92426187062085
p3k14c	11000	191.94158366626365
p3k14c	10900	178.91969375050354
p3k14c	10800	183.91770619981375
p3k14c	10700	221.5213862380727
p3k14c	10600	249.2985503036396
p3k14c	10500	282.2118608549271
p3k14c	10400	302.01045389431357
p3k14c	10300	319.7061566437598
p3k14c	10200	395.61496290988873
p3k14c	10100	256.37964120346265
p3k14c	10000	267.5901423927716
p3k14c	9900	252.33456708236753
p3k14c	9800	257.68695565119873
p3k14c	9700	300.0462951431136
p3k14c	9600	427.1054041738777
p3k14c	9500	557.5496163757596
p3k14c	9400	370.45144824776463
p3k14c	9300	360.9843647429981
p3k14c	9200	329.48851294632783
p3k14c	9100	346.2481820063189
p3k14c	9000	362.6765401973674
p3k14c	8900	362.4788872262859
p3k14c	8800	365.20459858131574
p3k14c	8700	404.7056858257588
p3k14c	8600	473.8863512932263
p3k14c	8500	572.0413904342331
p3k14c	8400	533.8564991586354
p3k14c	8300	506.33874556228386
p3k14c	8200	500.1656112499475
p3k14c	8100	597.4017827817979
p3k14c	8000	664.4549018208028
p3k14c	7900	601.2898103728489
p3k14c	7800	579.952089579662
p3k14c	7700	722.126266550368
p3k14c	7600	835.751065774884
p3k14c	7500	856.809026390941
p3k14c	7400	652.8864067757194
p3k14c	7300	608.1100712696551
p3k14c	7200	809.658289040906
p3k14c	7100	878.1176522376543
p3k14c	7000	809.873578414755
p3k14c	6900	734.216855665833
p3k14c	6800	785.2402216821221
p3k14c	6700	1026.254046273476
p3k14c	6600	999.3035349403452
p3k14c	6500	1007.7029583743904
p3k14c	6400	1123.368286424183
p3k14c	6300	1154.0882720137397
p3k14c	6200	1242.1217206581352
p3k14c	6100	1016.972214890792
p3k14c	6000	994.8492402418924
p3k14c	5900	1064.8972542694526
p3k14c	5800	1064.0558944017846
p3k14c	5700	1326.1642348389846
p3k14c	5600	1425.3668948257946
p3k14c	5500	1954.4673412606428
p3k14c	5400	1839.220564355551
p3k14c	5300	1315.3062550706106
